id,title,release_date,release_year,budget,revenue,runtime,popularity,vote_average,vote_count,original_language,genres,genre_count,in_collection,adult,status
395458,Suburbicon,2017-10-26,2017,25000000,12751667,105,3.9714,5.9,1799,en,"Thriller, Crime, Drama, Mystery",4,False,False,Released
395762,Father Son Therapy,2016-12-28,2016,7230000,1453270,92,0.8857,5.298,121,fr,Comedy,1,False,False,Released
395834,Wind River,2017-08-03,2017,11000000,44998252,107,8.1165,7.436,5731,en,"Crime, Mystery, Drama, Thriller",4,True,False,Released
395990,Death Wish,2018-03-01,2018,30000000,34017028,107,5.63,6.226,2781,en,"Action, Crime, Thriller, Drama",4,False,False,Released
395991,Only the Brave,2017-09-22,2017,38000000,25754775,133,5.0533,7.451,1840,en,"Drama, History",2,False,False,Released
395992,Life,2017-03-22,2017,58000000,100541806,104,9.5411,6.452,7888,en,"Horror, Science Fiction, Mystery",3,False,False,Released
395993,Stronger,2017-09-22,2017,30000000,8484418,119,3.0666,7.0,1567,en,Drama,1,False,False,Released
396321,Puppet Master: The Littlest Reich,2018-08-17,2018,250000000,780846,90,1.2096,5.6,164,en,"Horror, Comedy",2,False,False,Released
396371,Molly's Game,2017-12-07,2017,30000000,59284015,141,5.8379,7.147,3993,en,"Drama, Crime",2,False,False,Released
396422,Annabelle: Creation,2017-08-03,2017,15000000,306592201,110,6.9128,6.606,5961,en,Horror,1,True,False,Released
396461,Under the Silver Lake,2018-08-08,2018,8500000,2053469,139,4.883,6.355,1582,en,"Crime, Drama, Mystery",3,False,False,Released
396535,Train to Busan,2016-07-20,2016,8500000,87547518,118,17.5119,7.748,8296,ko,"Horror, Thriller, Action, Adventure",4,True,False,Released
396616,The King's Choice,2016-09-29,2016,7500000,9100000,136,1.5091,6.9,171,no,"War, Action, Drama",3,False,False,Released
396777,Woodshock,2017-09-22,2017,5000000,43682,101,0.7744,4.4,76,en,"Drama, Thriller",2,False,False,Released
396806,Anon,2018-05-03,2018,20000000,1197741,100,5.3361,6.002,1722,en,"Science Fiction, Crime, Mystery, Thriller",4,False,False,Released
397243,The Autopsy of Jane Doe,2016-12-21,2016,4000000,6170043,86,10.1964,6.834,4680,en,"Horror, Mystery",2,False,False,Released
397415,Vengeance: A Love Story,2017-03-16,2017,28000000,14940116,99,2.9833,5.566,334,en,"Action, Drama, Thriller",3,False,False,Released
397422,Rough Night,2017-06-15,2017,20000000,47347283,101,4.036,5.7,2090,en,"Drama, Comedy",2,False,False,Released
397538,Borg vs McEnroe,2017-09-08,2017,7500000,16657800,108,1.9521,6.9,1201,sv,"Drama, History",2,False,False,Released
397567,Along with the Gods: The Two Worlds,2017-12-20,2017,18300000,125983972,139,6.7476,8.033,1178,ko,"Action, Adventure, Drama, Fantasy, Thriller",5,True,False,Released
397582,The Dirty Dutch,2016-07-07,2016,1746706,506588,77,0.3824,4.8,24,nl,Comedy,1,False,False,Released
397722,Thoroughbreds,2018-03-09,2018,5000000,2830775,92,2.7156,6.433,1239,en,"Drama, Thriller",2,False,False,Released
397837,Before I Fall,2017-03-02,2017,5000000,16373843,98,6.449,6.964,3527,en,"Drama, Fantasy",2,False,False,Released
397852,Rendel,2017-09-22,2017,1686858,1891907,105,1.06,5.485,261,fi,"Action, Fantasy, Crime",3,True,False,Released
398173,The House That Jack Built,2018-10-04,2018,9800000,5566776,152,4.9872,7.131,3024,en,"Drama, Horror, Crime, Thriller",4,False,False,Released
398174,Film Stars Don't Die in Liverpool,2017-11-17,2017,10000000,3179847,105,2.7094,6.374,179,en,"Romance, Drama",2,False,False,Released
398175,Brawl in Cell Block 99,2017-09-23,2017,10000000,64453,132,3.199,6.956,1562,en,"Action, Crime, Thriller",3,False,False,Released
398177,Just Getting Started,2017-12-01,2017,22000000,6069605,91,1.5752,4.9,254,en,"Action, Comedy",2,False,False,Released
398181,You Were Never Really Here,2017-11-08,2017,17000000,9400000,89,3.7139,6.55,3022,en,"Crime, Drama, Thriller",3,False,False,Released
398535,Udta Punjab,2016-06-17,2016,5980000,14900000,148,1.1618,7.2,163,hi,"Crime, Drama",2,False,False,Released
398818,Call Me by Your Name,2017-10-01,2017,3500000,43143046,132,11.2684,8.092,12696,en,"Romance, Drama",2,False,False,Released
398924,A Bag of Marbles,2017-01-18,2017,21400000,10898998,113,3.0404,7.798,899,fr,"War, Drama",2,False,False,Released
398929,Alibi.com,2017-02-15,2017,7546570,29370592,90,3.0766,6.461,1757,fr,"Comedy, Family",2,True,False,Released
398947,Little Spirou,2017-09-27,2017,9850941,3503943,86,0.5772,5.146,99,fr,"Comedy, Family",2,False,False,Released
398978,The Irishman,2019-11-01,2019,159000000,968853,209,7.2334,7.575,7453,en,"Crime, Drama, History",3,False,False,Released
399019,The Beguiled,2017-06-23,2017,10500000,27869129,93,2.8835,5.926,2230,en,Drama,1,False,False,Released
399031,Happy End,2017-06-21,2017,13600000,2610794,110,1.7113,6.2,431,fr,Drama,1,False,False,Released
399035,The Commuter,2018-01-11,2018,30000000,119942387,104,6.0074,6.363,4621,en,"Action, Thriller, Mystery",3,False,False,Released
399055,The Shape of Water,2017-12-01,2017,19500000,195300000,123,9.8709,7.236,12797,en,"Drama, Fantasy, Romance",3,False,False,Released
399057,The Killing of a Sacred Deer,2017-10-20,2017,3000000,10700000,121,6.1293,7.01,4407,en,"Drama, Thriller, Mystery",3,False,False,Released
399121,An Officer and a Spy,2019-09-30,2019,25300000,18899214,132,2.4904,7.071,1585,fr,"History, Drama, Thriller",3,False,False,Released
399170,Logan Lucky,2017-08-17,2017,29000000,48453605,119,4.5891,6.735,3809,en,"Comedy, Crime, Action, Drama",4,False,False,Released
399173,The Assignment,2016-06-08,2016,5000000,388789,95,1.9666,5.54,559,en,"Action, Crime, Thriller",3,False,False,Released
399174,Isle of Dogs,2018-03-23,2018,35000000,72991435,101,5.0037,7.846,5366,en,"Adventure, Comedy, Animation",3,False,False,Released
399360,Alpha,2018-08-17,2018,51000000,99630675,97,6.304,6.538,2730,en,"Adventure, Drama",2,False,False,Released
399363,Wendy,2020-02-28,2020,5000000,235016,111,1.2206,5.704,137,en,"Fantasy, Drama",2,False,False,Released
399366,Marrowbone,2017-10-27,2017,8000000,12294931,111,3.9427,7.3,1812,es,"Thriller, Horror, Mystery",3,False,False,Released
399402,Hunter Killer,2018-10-19,2018,40000000,31672678,121,12.901,6.9,2381,en,"Action, Adventure, Thriller",3,False,False,Released
399404,Darkest Hour,2017-11-22,2017,30000000,150847207,125,5.1612,7.4,5496,en,"Drama, History",2,False,False,Released
399440,Peterloo,2018-11-01,2018,18000000,2153029,154,2.4941,6.774,155,en,"History, Drama",2,False,False,Released
399566,Godzilla vs. Kong,2021-03-24,2021,200000000,470116094,114,11.6869,7.537,10569,en,"Action, Science Fiction, Adventure",3,True,False,Released
399579,Alita: Battle Angel,2019-01-31,2019,170000000,405000000,122,14.3577,7.244,9918,en,"Action, Science Fiction, Adventure",3,False,False,Released
399624,Befikre,2016-12-09,2016,15500000,9600000,132,1.0518,5.094,64,hi,"Romance, Comedy, Drama",3,False,False,Released
399796,Life of the Party,2018-05-10,2018,30000000,61700416,105,3.7183,6.093,1050,en,Comedy,1,False,False,Released
400130,"Ciao, Brother!",2016-06-09,2016,2360000,774653,98,0.4514,6.8,12,it,Comedy,1,False,False,Released
400155,Hotel Transylvania 3: Summer Vacation,2018-06-28,2018,80000000,528600000,97,18.7324,6.85,4683,en,"Animation, Comedy, Family, Fantasy",4,True,False,Released
400157,Wonder Park,2019-03-13,2019,100000000,119559110,86,4.3784,6.546,747,en,"Comedy, Animation, Adventure, Family, Fantasy",5,False,False,Released
400160,The SpongeBob Movie: Sponge on the Run,2020-08-14,2020,60000000,4810790,95,5.2953,7.404,2968,en,"Family, Comedy, Adventure, Animation",4,True,False,Released
400535,Sicario: Day of the Soldado,2018-06-27,2018,35000000,75836683,122,8.2324,6.94,3997,en,"Action, Crime, Thriller",3,True,False,Released
400617,Phantom Thread,2017-12-25,2017,35000000,47756590,130,5.0811,7.316,3767,en,"Drama, Romance",2,False,False,Released
400650,Mary Poppins Returns,2018-12-13,2018,130000000,348807090,131,5.5616,6.512,3449,en,"Fantasy, Family, Comedy",3,True,False,Released
400710,Flatliners,2017-09-28,2017,19000000,45158254,111,3.494,5.644,2376,en,"Drama, Horror, Thriller",3,False,False,Released
400728,Unknown Soldier,2017-10-27,2017,8000000,15550000,179,1.1884,7.399,217,fi,"War, Drama",2,False,False,Released
400928,Gifted,2017-04-07,2017,7000000,40300000,101,9.2935,7.996,5908,en,"Drama, Comedy",2,False,False,Released
401252,The Queen of Spain,2016-11-25,2016,11800000,1236731,127,1.0692,5.207,99,es,Comedy,1,True,False,Released
401285,Jagga Jasoos,2017-07-14,2017,19700000,12500000,180,2.6338,6.161,96,hi,"Adventure, Comedy, Mystery, Romance",4,False,False,Released
401469,Widows,2018-11-06,2018,42000000,73900000,129,5.6801,6.487,2460,en,"Crime, Thriller, Drama",3,False,False,Released
401513,Attraction,2017-01-26,2017,5027266,19454845,117,4.8754,6.66,901,ru,"Drama, Romance, Science Fiction, Adventure",4,True,False,Released
401545,Everybody Knows,2018-05-09,2018,11318430,17997350,132,1.8726,6.542,1037,es,"Crime, Mystery, Thriller",3,False,False,Released
401600,The Whiskey Bandit,2017-11-23,2017,4650000,2003824,126,1.1702,6.576,105,hu,"Action, Crime",2,False,False,Released
401686,"Berlin, I Love You",2019-12-04,2019,7000000,163908,120,1.4094,4.8,62,en,Drama,1,False,False,Released
401898,Thelma,2017-09-15,2017,5700000,1500000,116,1.827,6.804,1130,no,"Drama, Mystery, Thriller",3,False,False,Released
401981,Red Sparrow,2018-02-15,2018,69000000,151572634,140,8.6021,6.533,6332,en,"Thriller, Mystery",2,False,False,Released
402298,Denial,2016-09-30,2016,10000000,7994527,109,3.4191,6.843,695,en,"Drama, History",2,False,False,Released
402431,Wicked,2024-10-16,2024,150000000,758827029,162,27.9877,6.9,2977,en,"Drama, Romance, Fantasy",3,True,False,Released
402455,125 Years Memory,2015-12-05,2015,15000000,8596000,132,2.2424,7.8,32,ja,"History, Drama",2,False,False,Released
402529,All Eyez on Me,2017-06-12,2017,40000000,55668698,139,3.1837,6.708,1225,en,"History, Drama, Music",3,False,False,Released
402672,Mohenjo Daro,2016-08-11,2016,17000000,16000000,176,1.2317,6.114,92,hi,"Adventure, Drama, History, Romance",4,False,False,Released
402688,Abracadabra,2017-08-04,2017,5200000,2114260,96,0.7009,5.25,150,es,Comedy,1,False,False,Released
402897,The Death of Stalin,2017-10-20,2017,13000000,24600000,107,4.7364,7.021,2119,en,"Comedy, Drama, History",3,False,False,Released
402900,Ocean's Eight,2018-06-07,2018,70000000,297718711,111,10.0757,6.959,8747,en,"Crime, Comedy, Action",3,False,False,Released
403119,47 Meters Down,2017-05-25,2017,5500000,62198461,89,4.5425,5.805,2841,en,"Horror, Thriller",2,True,False,Released
403300,A Hidden Life,2019-08-27,2019,9000000,4645140,173,3.4211,7.2,775,en,"History, Drama, War",3,False,False,Released
403390,Bitter Harvest,2017-01-31,2017,20000000,557241,103,1.6671,5.9,86,en,"War, Drama, History, Romance",4,False,False,Released
403540,Mirzya,2016-10-07,2016,6750000,1500000,129,0.5523,6.2,19,hi,"Romance, Drama, Fantasy",3,False,False,Released
404368,Ralph Breaks the Internet,2018-11-20,2018,175000000,529323962,112,11.288,7.159,8057,en,"Animation, Family, Adventure, Science Fiction, Comedy, Action",6,True,False,Released
404378,A Street Cat Named Bob,2016-11-04,2016,8000000,17900000,103,2.56,7.889,1543,en,"Family, Drama",2,True,False,Released
404665,Oppam,2016-09-08,2016,1000000,10000000,157,0.7868,7.15,30,ml,Thriller,1,False,False,Released
404733,Overdrive,2017-06-16,2017,28210303,11247280,93,4.2065,6.1,1003,en,"Thriller, Action, Mystery",3,False,False,Released
404791,The 101-Year-Old Man Who Skipped Out on the Bill and Disappeared,2016-12-25,2016,10000000,994901,108,0.8918,6.434,204,sv,"Adventure, Comedy",2,True,False,Released
405204,Tom of Finland,2017-02-24,2017,4200000,1792414,116,0.8305,6.637,139,fi,Drama,1,False,False,Released
405670,Zoology,2016-11-24,2016,1200000,16410,87,0.6867,5.2,37,ru,"Drama, Science Fiction",2,False,False,Released
405775,The Wall,2017-05-12,2017,3000000,4500000,90,4.4049,6.402,1037,en,"War, Thriller, Drama, Action",4,False,False,Released
405882,Don't Kill It,2016-08-27,2016,3500000,8196,83,2.108,6.0,243,en,"Action, Fantasy, Horror",3,False,False,Released
405924,Janatha Garage,2016-09-01,2016,7000000,21000000,165,1.0329,7.213,47,te,"Action, Drama",2,False,False,Released
406429,League of Gods,2016-07-28,2016,38000000,43300000,130,2.8336,5.621,174,zh,"Action, Fantasy",2,True,False,Released
406563,Insidious: The Last Key,2018-01-03,2018,10000000,172811971,103,7.2375,6.254,3119,en,"Horror, Thriller",2,True,False,Released
406759,Moonfall,2022-02-02,2022,146000000,67319703,131,9.6967,6.251,3540,en,"Science Fiction, Adventure, Action",3,False,False,Released
406761,Hotel Artemis,2018-06-07,2018,15000000,12371132,94,3.0769,6.07,1667,en,"Science Fiction, Action, Crime, Thriller",4,False,False,Released
406990,What Happened to Monday,2017-08-18,2017,20000000,27975429,123,7.9005,7.147,6414,en,"Science Fiction, Thriller, Mystery, Action",4,False,False,Released
406997,Wonder,2017-11-13,2017,20000000,315025930,113,8.5308,8.107,8225,en,"Family, Drama",2,False,False,Released
407439,Mary Magdalene,2018-03-15,2018,20000000,11710110,120,3.3343,6.317,574,en,Drama,1,False,False,Released
407448,Detroit,2017-07-28,2017,34000000,23400000,143,4.187,7.259,1736,en,"Drama, Thriller, History",3,False,False,Released
407451,A Wrinkle in Time,2018-03-08,2018,103000000,132675864,109,2.6126,5.057,1854,en,"Adventure, Science Fiction, Family, Fantasy",4,False,False,Released
407887,Operation Chromite,2016-07-27,2016,12700000,49196532,111,3.1568,5.808,224,ko,"History, Drama, War, Action",4,True,False,Released
407890,Lean on Pete,2018-04-06,2018,8000000,2400000,121,2.2676,6.936,360,en,"Drama, Adventure",2,False,False,Released
408266,Birth of the Dragon,2017-08-25,2017,31000000,7220490,103,2.8184,5.807,326,en,"Action, Drama",2,False,False,Released
408539,Paradise,2016-09-01,2016,5444966,945991,130,1.0411,7.0,52,ru,"Drama, War",2,False,False,Released
408648,Batman and Harley Quinn,2017-07-21,2017,3500000,39091,74,3.2925,6.175,651,en,"Adventure, Animation, Comedy, Crime",4,False,False,Released
409502,I'm Not Ashamed,2016-10-21,2016,1500000,2082980,113,3.2413,7.152,286,en,"Drama, Crime",2,False,False,Released
410572,Babu Bangaram,2016-08-12,2016,4200000,6900000,150,0.3716,5.2,12,te,"Action, Comedy, Romance",3,False,False,Released
411019,I Am Not Your Negro,2017-02-03,2017,1000000,7123919,93,2.2047,7.747,510,en,Documentary,1,False,False,Released
411088,The Invisible Guest,2017-01-06,2017,4000000,30000000,107,6.321,8.08,4936,es,"Drama, Mystery, Thriller",3,False,False,Released
411638,The Fury of a Patient Man,2016-09-09,2016,1200000,1813729,92,0.8916,6.591,461,es,Thriller,1,False,False,Released
411728,The Professor and the Madman,2019-03-07,2019,25000000,4957273,124,3.2569,7.122,1278,en,"History, Drama, Mystery, Thriller",4,False,False,Released
412090,Jolly LLB 2,2017-02-09,2017,4480000,1632440,140,1.115,6.897,155,hi,"Comedy, Crime",2,True,False,Released
412096,Maanagaram,2017-03-10,2017,779000,1550000,137,0.5494,7.418,55,ta,"Thriller, Action",2,False,False,Released
412117,The Secret Life of Pets 2,2019-05-24,2019,80000000,429434163,86,15.6048,6.946,3307,en,"Family, Comedy, Adventure, Animation",4,True,False,Released
412656,Chaos Walking,2021-02-24,2021,125000000,26508132,109,7.3452,6.552,2548,en,"Fantasy, Science Fiction, Adventure",3,False,False,Released
412678,Killing Salazar,2017-01-23,2017,7000000,37766,100,1.4597,4.913,63,en,"Crime, Action, Adventure, Thriller",4,False,False,Released
412795,Maligno,2016-07-14,2016,150000,400000,87,0.4173,6.1,24,es,"Horror, Mystery",2,False,False,Released
412988,The Happytime Murders,2018-08-22,2018,40000000,27506452,91,2.8962,5.8,1078,en,"Action, Crime, Comedy",3,False,False,Released
413052,Hacker,2016-09-15,2016,2000000,11239,95,3.1477,6.274,338,en,"Crime, Drama, Thriller",3,False,False,Released
413138,The Lucky Man,2018-01-16,2018,1000000,25015,98,0.4893,5.5,14,en,"Action, Drama, Science Fiction",3,False,False,Released
413362,"Roman J. Israel, Esq.",2017-11-17,2017,22000000,13025860,122,3.4412,6.347,1386,en,"Drama, Crime, Thriller",3,False,False,Released
413518,Pinocchio,2019-12-19,2019,12400000,17133446,124,1.9967,6.563,1568,it,"Drama, Family, Fantasy",3,False,False,Released
413543,Dear Zindagi,2016-11-23,2016,4300000,3376375,151,1.4983,7.018,254,hi,"Drama, Romance",2,False,False,Released
413644,The Son of Bigfoot,2017-07-26,2017,30000000,46372519,92,3.3497,6.578,517,en,"Family, Animation, Comedy",3,True,False,Released
413765,David Lynch: The Art Life,2017-02-15,2017,179554,311470,89,0.8052,6.951,214,en,Documentary,1,False,False,Released
413846,1992,2024-08-29,2024,6500000,2900000,96,4.144,6.858,215,en,"Crime, Thriller, Action",3,False,False,Released
413884,Half Girlfriend,2017-05-18,2017,7445000,12805400,135,1.1111,6.253,85,hi,"Romance, Drama",2,False,False,Released
414001,The Mercy,2018-02-09,2018,18000000,4536348,102,2.5977,5.936,299,en,"Drama, Adventure",2,False,False,Released
414419,Kill Bill: The Whole Bloody Affair,2011-03-27,2011,60000000,7607588,253,9.7326,8.1,1221,en,"Action, Crime",2,False,False,Released
414453,Columbus,2017-08-04,2017,700000,1015744,104,2.863,7.101,468,en,Drama,1,False,False,Released
414906,The Batman,2022-03-01,2022,185000000,772775278,177,18.748,7.7,11812,en,"Crime, Mystery, Thriller",3,True,False,Released
415214,Operation Mekong,2016-09-30,2016,30200000,173000000,124,3.342,7.017,272,zh,"Action, Adventure, Crime, War",4,False,False,Released
415358,Pink,2016-09-16,2016,75000000,15020702,136,1.4837,7.369,240,hi,"Drama, Thriller",2,False,False,Released
415381,Furious,2017-11-30,2017,5610000,10657499,117,2.9726,6.059,162,ru,"Fantasy, Action, Adventure",3,False,False,Released
415842,American Assassin,2017-07-14,2017,33000000,67200000,112,6.0062,6.417,3228,en,"Action, Adventure, Thriller",3,False,False,Released
416144,Hotel Mumbai,2019-03-14,2019,25000000,16900000,123,4.9085,7.53,1732,en,"Thriller, History, Drama, Action",4,False,False,Released
416160,The Vault,2017-09-01,2017,5000000,5728,91,1.7265,4.9,419,en,"Horror, Thriller",2,False,False,Released
416186,Godard Mon Amour,2017-06-24,2017,12840746,82264,108,1.4106,6.6,369,fr,"Drama, Romance, Comedy",3,False,False,Released
416234,Winchester,2018-02-02,2018,3500000,44019588,100,3.567,5.885,1815,en,"Horror, Thriller",2,False,False,Released
416239,Actor in Law,2016-09-08,2016,1600000,4800000,115,0.7971,7.462,13,ur,"Comedy, Drama, Family, Fantasy, Romance",5,False,False,Released
416477,The Big Sick,2017-03-30,2017,5000000,56303596,120,3.5542,7.323,2616,en,"Comedy, Drama, Romance",3,False,False,Released
417261,Forever My Girl,2018-01-26,2018,3500000,16367326,108,6.6618,7.601,1370,en,"Romance, Drama",2,False,False,Released
417384,Scary Stories to Tell in the Dark,2019-08-08,2019,25000000,104545505,108,5.7798,6.5,2838,en,"Horror, Mystery",2,True,False,Released
417417,Seed: The Untold Story,2016-09-23,2016,650000,209752,94,0.5173,6.3,10,en,Documentary,1,False,False,Released
417427,The Good Boy,2016-11-10,2016,900000,1237319,95,0.7412,5.369,42,ru,"Comedy, Drama, Family",3,False,False,Released
417466,Monos,2019-08-15,2019,1800000,1929915,103,1.7421,6.63,439,es,"Drama, Thriller, Crime, War",4,False,False,Released
417489,Bon Cop Bad Cop 2,2017-05-12,2017,10000000,7007931,126,0.8829,6.392,134,fr,"Action, Crime, Comedy",3,True,False,Released
417644,CHiPs,2017-03-23,2017,25000000,26800152,101,4.4118,6.1,1378,en,"Action, Comedy, Crime",3,False,False,Released
417670,Loro 1,2018-04-24,2018,21000000,4746815,104,1.1305,6.8,544,it,Drama,1,True,False,Released
417678,"Everything, Everything",2017-05-18,2017,10000000,61621140,96,2.6798,7.239,3744,en,"Drama, Romance",2,False,False,Released
417830,Diary of a Wimpy Kid: The Long Haul,2017-05-19,2017,22000000,40120144,91,2.6466,5.299,523,en,"Comedy, Family, Adventure",3,True,False,Released
417859,Puss in Boots,2011-10-27,2011,130000000,554987477,90,7.7814,6.593,4522,en,"Animation, Family, Fantasy, Adventure, Comedy",5,True,False,Released
417870,Girls Trip,2017-07-21,2017,19000000,140376621,122,4.3829,6.814,1563,en,"Comedy, Romance, Adventure",3,True,False,Released
